id,name,report,formula,handler,platform_factor_id,platform_run_id,platform_net_excess_pct,platform_direction,configured_cycle,correlation,abs_correlation,mean,median,std,min,max,days,pair_rows,common_stocks_mean,common_stocks_min,common_stocks_max
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL2,OSR4-RET40-BP-CFP-VAL2,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + 2 * RANK(ratio_bm_ttm) + 2 * RANK(ratio_cfp_ttm)) / 5",reversal_bm_cfp_val2,6a9f77be0f6165ec8f7f34a1,6a9f77bf0f6165ec8f7f34a2,3.5587040000000005,1,,0.23674197654603638,0.23674197654603638,0.23674197654603638,0.22942717249986122,0.0744341713707003,0.06375587855607182,0.4405740900643844,241,1193081,4950.54356846473,4373,5193
turnover-cost-cycle10-candidates.report:HT-WREV-LOWTURN-21D,HT-WREV-LOWTURN-21D,turnover-cost-cycle10-candidates.report.csv,"(RANK(-SUM(TURNOVER * RETURNS(CLOSE,1),21) / SUM(TURNOVER,21)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",weighted_reversal_lowturn,6a9fb7b4ecb163ea7228cbd2,6a9fb7b46df2a192a47e762c,2.7122639999999993,1,,0.23540414252006583,0.23540414252006583,0.23540414252006583,0.23957136845960603,0.13157245032725126,-0.15506191277672182,0.547122413331051,241,1067170,4428.091286307054,3623,5032
nonht-report-directions-20260909-formula.report:NONHT-CHIP-COST-250,NONHT-CHIP-COST-250,nonht-report-directions-20260909-formula.report.csv,"RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)",chip250,6aa1239c6df2a192a47e78d4,6aa1239c6df2a192a47e78d5,4.279336,1,,0.23055087249143716,0.23055087249143716,0.23055087249143716,0.23258596001778992,0.14113357799644718,-0.12860660909517632,0.585370630929984,241,1144265,4747.98755186722,3946,5124
osr3-ret40-value-candidates.report:OSR3-RET40-BP-CFP,OSR3-RET40-BP-CFP,osr3-ret40-value-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 3",reversal_bm_cfp,6a9f735ccffa1665a2100e03,6a9f735ccffa1665a2100e04,3.560943999999999,1,,0.2227250531114552,0.2227250531114552,0.2227250531114552,0.20845118206948063,0.1103605204820395,-0.05598733452263237,0.4875040007726089,241,1193081,4950.54356846473,4373,5193
osr3-ret40-value-candidates.report:OSR3-RET40-BP-REV2,OSR3-RET40-BP-REV2,osr3-ret40-value-candidates.report.csv,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm)) / 3",reversal_bm_rev2,6a9f7209a7f535324660b21b,6a9f720a0f6165ec8f7f349a,2.477648000000002,1,,0.22096725072554707,0.22096725072554707,0.22096725072554707,0.21165318369074776,0.16410631595179007,-0.24367141230442305,0.5932024257489935,241,1193180,4950.954356846473,4374,5193
ht13-momentum-120d-d0.report:HT13-MOMENTUM-120D-D0,HT13-MOMENTUM-120D-D0,ht13-momentum-120d-d0.report.csv,"RETURNS(CLOSE,120)",momentum120,6aa4e3bd6df2a192a47e7ea3,6aa4e3bfa7f535324660bc2d,2.291336000000001,,,-0.21792686854831764,0.21792686854831764,-0.21792686854831764,-0.220129959138997,0.1560796555611142,-0.5602349522767108,0.17616804351105703,241,1176741,4882.7427385892115,4191,5168
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-VAL3,OSR4-RET40-BP-CFP-VAL3,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + 3 * RANK(ratio_bm_ttm) + 3 * RANK(ratio_cfp_ttm)) / 7",reversal_bm_cfp_val3,6a9f78153e7967143f8faa6a,6a9f78165d52c44d2f55bf65,3.30728,1,,0.21704942502977534,0.21704942502977534,0.21704942502977534,0.21257696314078026,0.059125745844941,0.10529768196623093,0.3711169410618826,241,1193130,4950.746887966805,4374,5193
osr2-ret40-turn-bias-composite-cycle10-candidates.report:OSR2-RET40-TURN-BIAS-EQ,OSR2-RET40-TURN-BIAS-EQ,osr2-ret40-turn-bias-composite-cycle10-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(1 - MA(TURNOVER,21) / MA(TURNOVER,504))) / 2",reversal_turn_eq,6a9fdd605d52c44d2f55c013,6a9fdd605d52c44d2f55c014,7.395975999999998,1,,0.21122452967617958,0.21122452967617958,0.21122452967617958,0.20502139394932653,0.1559619534597418,-0.1631626052253728,0.5874715825955372,241,1067170,4428.091286307054,3623,5032
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-MA63,OSR4-RET40-BP-CFP-MA63,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(MA(ratio_bm_ttm,63)) + RANK(MA(ratio_cfp_ttm,63))) / 3",reversal_bm_cfp_ma63,6a9f786e5d52c44d2f55bf6b,6a9f786e51cdfe29b2e0b4af,2.589456,1,,0.20597695778640357,0.20597695778640357,0.20597695778640357,0.19685572713389024,0.11014725770338514,-0.08648696892297969,0.4573573554794195,241,1188487,4931.48132780083,4321,5187
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV2,OSR4-RET40-BP-CFP-REV2,osr4-ret40-value-refine-candidates.report.csv,"(2 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 4",reversal_bm_cfp_rev2,6a9f771bcffa1665a2100e10,6a9f771ca7f535324660b221,2.3675200000000007,1,,0.19576384086953022,0.19576384086953022,0.19576384086953022,0.1935282192388868,0.15235130062832816,-0.24561087275786214,0.5532548910423692,241,1193153,4950.842323651453,4374,5193
osr3-ret40-value-candidates.report:OSR3-RET40-BP-INTERACT,OSR3-RET40-BP-INTERACT,osr3-ret40-value-candidates.report.csv,"RANK(1 - RETURNS(CLOSE,40)) * (0.5 + 0.5 * RANK(ratio_bm_ttm))",reversal_bm_interact,6a9f75703e7967143f8faa67,6a9f7571a7f535324660b21f,2.726032,1,,0.19400087736329527,0.19400087736329527,0.19400087736329527,0.18547357025776393,0.17027544515588225,-0.28230429361926146,0.5823238987903303,241,1193180,4950.954356846473,4374,5193
combo-direct-20260909-candidates.report:COMBO-DIRECT-OSR2-CHIP-EQ,COMBO-DIRECT-OSR2-CHIP-EQ,combo-direct-20260909-candidates.report.csv,"(RANK(1-RETURNS(CLOSE,40)) + RANK((SUM(VOLUME*(OPEN+CLOSE)/2,250)/SUM(VOLUME,250))/CLOSE-1)) / 2",reversal_chip_eq,6aa14416ecb163ea7228cd95,6aa1441751cdfe29b2e0b805,7.8760639999999995,1,,0.17133636456703086,0.17133636456703086,0.17133636456703086,0.16322204538411947,0.1626766690765973,-0.23456553001655797,0.5486112341823199,241,1144265,4747.98755186722,3946,5124
osr3-ret40-value-candidates.report:OSR3-RET40-BP-EP-CFP,OSR3-RET40-BP-EP-CFP,osr3-ret40-value-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_ep_ttm) + RANK(ratio_cfp_ttm)) / 4",reversal_bm_ep_cfp,6a9f73b9a7f535324660b21c,6a9f73ba6df2a192a47e755c,0.13803199999999993,1,,0.1678005071452795,0.1678005071452795,0.1678005071452795,0.16531242014422495,0.08667468343241588,-0.027376956020890467,0.3949024244102782,241,1175458,4877.419087136929,4367,5145
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-REV3,OSR4-RET40-BP-CFP-REV3,osr4-ret40-value-refine-candidates.report.csv,"(3 * RANK(1 - RETURNS(CLOSE,40)) + RANK(ratio_bm_ttm) + RANK(ratio_cfp_ttm)) / 5",reversal_bm_cfp_rev3,6a9f776ccffa1665a2100e11,6a9f776ca7f535324660b223,1.6346559999999997,1,,0.16605397458877494,0.16605397458877494,0.16605397458877494,0.16258128533859667,0.16995471676916588,-0.3268312341798403,0.5673036484849913,241,1193153,4950.842323651453,4374,5193
osr3-ret40-value-candidates.report:OSR3-RET40-BP-TSRANK756,OSR3-RET40-BP-TSRANK756,osr3-ret40-value-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756))) / 2",reversal_bm_tsrank756,6a9f751c51cdfe29b2e0b49e,6a9f751c51cdfe29b2e0b49f,1.6427359999999993,1,,0.15179334241055276,0.15179334241055276,0.15179334241055276,0.13692219875613457,0.16294178500598142,-0.2932639888753516,0.5477303646658053,241,982413,4076.402489626556,3383,4894
oversold-rebound-recovery-candidates.report:OSR2-DD60,OSR2-DD60,oversold-rebound-recovery-candidates.report.csv,"RANK(1 - CLOSE / TS_MAX(CLOSE,60))",drawdown60,6a9e7790cffa1665a2100b83,6a9e7afc6df2a192a47e7356,1.9485279999999996,1,,-0.14001710191990316,0.14001710191990316,-0.14001710191990316,-0.19502555249376297,0.1866860452402616,-0.4772124729575263,0.3500575364251589,241,1190240,4938.755186721992,4334,5191
osr4-ret40-value-refine-candidates.report:OSR4-RET40-BP-CFP-TSRANK756,OSR4-RET40-BP-CFP-TSRANK756,osr4-ret40-value-refine-candidates.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK(TS_RANK(ratio_bm_ttm,756)) + RANK(TS_RANK(ratio_cfp_ttm,756))) / 3",reversal_bm_cfp_tsrank756,6a9f78c7a7f535324660b22c,6a9f78c7ecb163ea7228cb78,2.461280000000002,1,,0.12598566081547596,0.12598566081547596,0.12598566081547596,0.11854218438713819,0.14992247053927227,-0.2582801811431289,0.48678246419784466,241,846361,3511.8713692946058,8,4759
oversold-rebound-recovery-candidates.report:OSR2-RET40,OSR2-RET40,oversold-rebound-recovery-candidates.report.csv,"RANK(1 - RETURNS(CLOSE,40))",reversal40,6a9e778fecb163ea7228ca64,6a9e7abba7f535324660b013,1.0300160000000016,1,,0.08944381705249109,0.08944381705249109,0.08944381705249109,0.07513755140130278,0.1844672081535688,-0.41707848449849666,0.5226771543296075,241,1194174,4955.078838174274,4379,5195
positive-cycle10-candidates.report:OSR2-RET40,OSR2-RET40,positive-cycle10-candidates.report.csv,"RANK(1 - RETURNS(CLOSE,40))",reversal40,6a9fcd2d6df2a192a47e765b,6a9fcd2e6df2a192a47e765c,5.030975999999999,1,,0.08944381705249109,0.08944381705249109,0.08944381705249109,0.07513755140130278,0.1844672081535688,-0.41707848449849666,0.5226771543296075,241,1194174,4955.078838174274,4379,5195
oversold-rebound-recovery-candidates.report:OSR2-DD120,OSR2-DD120,oversold-rebound-recovery-candidates.report.csv,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",drawdown120,6a9e77906df2a192a47e7347,6a9e7b46ecb163ea7228ca6d,4.791456,1,,-0.07555872179753172,0.07555872179753172,-0.07555872179753172,-0.09488150111444385,0.17306118095102063,-0.44452615146928043,0.4026367201066706,241,1176950,4883.609958506224,4192,5168
positive-cycle10-candidates.report:OSR2-DD120,OSR2-DD120,positive-cycle10-candidates.report.csv,"RANK(1 - CLOSE / TS_MAX(CLOSE,120))",drawdown120,6a9fcd73ecb163ea7228cbed,6a9fcd73ecb163ea7228cbee,4.246232,1,,-0.07555872179753172,0.07555872179753172,-0.07555872179753172,-0.09488150111444385,0.17306118095102063,-0.44452615146928043,0.4026367201066706,241,1176950,4883.609958506224,4192,5168
high-potential-5-20260910-candidates.report:NEW-VALUE-EVEBITDA,NEW-VALUE-EVEBITDA,high-potential-5-20260910-candidates.report.csv,RANK(-ratio_ev_ebitda_ttm),ev_ebitda_proxy,6aa233bf6df2a192a47e79f1,6aa233c051cdfe29b2e0b958,3.3196399999999997,1,,0.04846846619701829,0.04846846619701829,0.04846846619701829,0.05053676494327633,0.02815438922661025,-0.017442937392766446,0.10138962964919218,241,1176195,4880.477178423236,4367,5144
literature-rankic-optimization-20260909-formula.report:NONHT-FSCORELIKE-REV40-INTERACT,NONHT-FSCORELIKE-REV40-INTERACT,literature-rankic-optimization-20260909-formula.report.csv,"RANK(1 - RETURNS(CLOSE,40)) * RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)",fscore_interact,6aa1051decb163ea7228cd46,6aa1051eecb163ea7228cd47,1.8427599999999984,1,,0.04774596281998846,0.04774596281998846,0.04774596281998846,0.042220102629278174,0.12964507060267494,-0.29364098939918876,0.3526773053604789,241,1152278,4781.236514522821,4276,5051
nonhuatai-factor-6-20260909.report:NONHT-FSCORELIKE-REV40,NONHT-FSCORELIKE-REV40,nonhuatai-factor-6-20260909.report.csv,"(RANK(1 - RETURNS(CLOSE,40)) + RANK((IF(oper_roa_net_ttm > 0,1,0) + IF(cfd_ocf_to_debt_ttm > 0,1,0) + IF(oper_roa_net_ttm > oper_roa_net_lyr,1,0) + IF(cfd_surplus_cash_multi_ttm > 1,1,0) + IF(fin_debt_to_asset_ttm < fin_debt_to_asset_lyr,1,0) + IF(fin_current_ratio_ttm > fin_current_ratio_lyr,1,0) + IF(oper_gross_margin_ttm > oper_gross_margin_lyr,1,0) + IF(oper_total_asset_turnover_ttm > oper_total_asset_turnover_lyr,1,0)) / 8)) / 2",fscore_eq,6aa0e96acffa1665a21011aa,6aa0e96ba7f535324660b4d0,1.8243760000000009,1,,0.013986547945412587,0.013986547945412587,0.013986547945412587,0.005610366641235055,0.14407029344000968,-0.3677283303739861,0.36347084736230845,241,1152278,4781.236514522821,4276,5051
